call_count,sms_count,data_count,unique_callees,avg_duration
-0.5544208869915234,1.0,-0.4180122513266742,1.0,-0.31614847448154804
-0.33045414350631025,-0.6340490655165012,1.0,-0.7000234138379426,1.0
1.0,-0.5740300346163298,1.0,1.0,0.07213662698949835
-0.11190735177967889,-0.5461251038081847,1.0,-0.6179331855103848,1.0
-0.3332988913933767,-0.6224216868474216,1.0,-0.6743592921957502,1.0
1.0,-0.6221806305403358,1.0,1.0,0.08315429902122103
-0.10192101843137863,-0.6138370071801279,1.0,-0.6307048626602114,1.0
0.14916911167258842,-0.4753168153093703,-0.47528134371276054,-0.48417271940694917,-0.3372063712506562
-0.5936815018851433,1.0,-0.48460657970465865,1.0,-0.3277383012202119
-0.3170270535269174,-0.4000155244653466,-0.4818947380528516,-0.4858371925488477,-0.29127582045527
-0.3622958270681399,-0.48345704306247683,-0.506996012534037,-0.5737797995126697,-0.30799782631551376
0.136194385296983,-0.5596825354131647,-0.45119425441864813,-0.49457340152507073,-0.32789106086399666
-0.30398409607243504,-0.42743771988888324,-0.45692688159955974,-0.5052687613755432,-0.35156485157964434
-0.37019458610645184,-0.4872501669008653,-0.4203095491817012,-0.6418657266620633,-0.37166535556421587
0.15960651953571525,-0.5894991255109285,-0.5004194301660769,-0.5337042147017864,-0.2949602302687492
0.2280480582811396,-0.6364011706231758,-0.4123776926408671,-0.5553974298742688,-0.3425371051038641
-0.5588731329867942,1.0,-0.5034113179484463,1.0,-0.36706830521553363
-0.022092965934099304,-0.5747395032834304,-0.47789765500423537,-0.6132078426501035,-0.30190576742899333
-0.35231258928238257,-0.497821577686898,-0.415791790848146,-0.6353509721504907,-0.3695640948402942
-0.3191642432846759,-0.611194445482255,-0.4440309867141658,-0.7042437662276844,-0.3412471437268496
-0.5735766689942642,1.0,-0.4608629518188303,1.0,-0.31464600752205474
-0.09477471864111063,-0.5621576163404935,-0.4500778100864142,-0.5722232039494769,-0.29352552314349606
-0.059942393694602775,-0.30093906230761247,-0.47626869093267477,-0.39674335536418637,-0.31473853708864374
0.19069803487633039,-0.5421780503616532,-0.4857021812703664,-0.44720996379556965,-0.2825718645713679
-0.3489587614173113,1.0,-0.44101153422489914,1.0,-0.2920437538741111
-0.0637652508270563,-0.6060300745016703,-0.48556726903395797,-0.6465844503032557,-0.312654254589582
-0.30630539129364,-0.6328977895905814,-0.4949429619115111,-0.6771865550231756,-0.3559019065876192
-0.05868519266280499,-0.39508435989374935,-0.42588958181931574,-0.4747428583589255,-0.3696368791213857
-0.026198005928991505,-0.5596860728812626,-0.49956862006368996,-0.6225354387654961,-0.3078568903768856
-0.3032346623910328,-0.5561916595635735,-0.46043904690725707,-0.7315790929679558,-0.34736261744588254
-0.10800116250791125,-0.43497602122042006,-0.437467182091908,-0.40243596325320113,-0.3525965878799166
-0.5333842607021492,-0.3785338721953827,-0.47417008325369603,-0.6495277786652575,-0.38605291020746535
-0.5321164027719735,1.0,-0.49359519632632554,1.0,-0.2869757079664392
0.437934628519134,-0.46890585781257466,-0.41478417576177723,-0.25185780293299204,-0.3299519679262846
-0.3390142082586753,-0.5719006822595627,-0.440607319713118,-0.7065154021026469,-0.29784491818979425
-0.36634716213475205,-0.5009971951367247,1.0,-0.6101533242448368,0.425324512901048
0.4365948914823967,-0.4347292681694552,-0.48333043746542353,-0.2476710333979255,-0.34165850300636225
-0.3297386925061297,-0.5804395503182185,-0.45151368325251623,-0.7195330722388673,-0.35698055199263956
-0.35625383522848186,-0.5397598997118607,1.0,-0.6291328093106721,0.41242530730980154
-0.03403106460074061,-0.5771005793564609,-0.492209203284124,-0.6336024604307159,-0.2842415156365741
-0.5908294080024648,1.0,-0.4197969844106807,1.0,-0.35215821910403355
-0.05174732545109363,-0.5892446560524339,-0.49331525608548976,-0.6665402642356173,-0.37207009937302304
-0.0947588989743967,-0.5995379551170119,-0.42668945572054817,-0.5724078941640441,-0.2953031555667752
-0.02131612498592661,-0.5683917819278016,-0.4748921219115736,-0.6104199951013709,-0.3715683048581784
-0.10802656934021973,-0.6166413518308543,-0.437237550070095,-0.5751128036813465,-0.3306769256107923
-0.0630569115349382,-0.6073667695967954,-0.5055643794117763,-0.5780704620002816,-0.34635466346526195
-0.1116229828869155,-0.5461923609680989,-0.4251875464115118,-0.6293379972503782,-0.28976144870427495
-0.5779611528004938,-0.5988265207953175,1.0,-0.7944274896107799,-0.34359876694247954
-0.5813292435061741,1.0,-0.46502463387412935,1.0,-0.3658378549669174
-0.3239027179706939,-0.4358670912304571,-0.4570176354100736,-0.4920990648402834,-0.31357091751684485
1.0,-0.4914609445486158,-0.45325715467990974,0.11374220712106933,-0.3223064073546154
1.0,-0.4543629654638798,-0.4448326365091942,0.7378433482185026,-0.31946357203664066
-0.32362507500076887,-0.3998723963784029,-0.4142395208057652,-0.5415826443059994,-0.32918134211264183
1.0,-0.5379237937499464,-0.47511043355375,0.14196829102176856,-0.33478466569980153
1.0,-0.5356017982963228,-0.43720866330918057,0.7266181731152803,-0.2891215945967195
-0.08755231705264362,-0.5893045572910546,-0.4814894871928527,-0.6400369482047363,-0.312924655430915
-0.0938417138411869,1.0,-0.4535582060116271,1.0,-0.34815944675005583
-0.35497340483413176,-0.4728193299374081,-0.4676572002325912,-0.5907288691768496,-0.3231825034183446
-0.06324510195099373,-0.5636985477052375,1.0,-0.5833869646359411,1.0
1.0,-0.46080757762392516,1.0,1.0,-0.16089636890120343
-0.32136757649625103,-0.48442603530787637,-0.5003787204043566,-0.5728018742329665,-0.354197192846857
-0.054235762148152455,-0.585017907076357,1.0,-0.652707288261398,1.0
1.0,-0.4019946738399723,1.0,0.9954001526276551,-0.14261380049267686
0.45302397663250205,-0.5401823010261838,1.0,-0.37257748257673284,0.7952272101921418
-0.6100136827151605,1.0,-0.49432458591885947,1.0,-0.31526715787689386
-0.030423667981639757,-0.48174966013986176,-0.46507498350378196,-0.5000425778377674,-0.35301738073711936
0.40812288571075106,-0.39493560362521307,-0.5016788676916505,-0.2637349884988624,-0.3707929829681097
-0.0468215492810643,-0.4292097207383623,-0.4870952135992318,-0.4120860479156071,-0.3687955435818962
-0.052552913991049166,-0.519960335832637,-0.4240839798643988,-0.5616417618881201,-0.3300381642330067
0.4059929205799626,-0.44170027214668295,-0.5075366297473004,-0.29375679266214794,-0.37044024950815474
-0.06226636048808144,-0.4353919454064782,-0.4645770650710614,-0.4122531400305324,-0.31872080849603923
-0.05145824791769957,-0.5237032794263745,-0.4157616082156048,-0.5722891817866905,-0.330593669800728
-0.334424369409445,1.0,-0.42957027462871195,1.0,-0.3671049912807624
-0.36101048963882626,-0.41728893249843857,-0.43548054943556025,-0.513554495114014,-0.32142328161611344
-0.08049238657279993,-0.6255259002591049,-0.45858457967743244,-0.6608461012423149,-0.33535445067278036
1.0,-0.4625520607267529,-0.456034166623577,1.0,-0.2899648280421323
-0.5257391864036652,1.0,-0.49721118735896497,1.0,-0.3675940300100009
-0.10121179564615768,-0.3068576408359595,-0.49246143400251424,-0.3913267344446049,-0.3339075513811726
-0.31926502810770885,-0.6278084954716395,-0.44560607490882564,-0.7410822015560824,-0.3512439173646375
0.2083717481250667,-0.48920984196132905,-0.4779634378068178,-0.40363512986272065,-0.3754518868775728
-0.2847314121981369,1.0,-0.4092156476664848,1.0,-0.27589138404682567
-0.5276169216733799,-0.5311325977340599,-0.4287606416060888,-0.7172941448460306,-0.32568598044563185
-0.027976102601834335,-0.6336475174925785,-0.4396612881963242,-0.6032596197775196,-0.3591448616064867
-0.27509656993418624,-0.37945032488977026,-0.4344226849476443,-0.5756391931783695,-0.36063098746227934
-0.6128071768328426,-0.5004815172117658,-0.4172418436440077,-0.6746549252489442,-0.35452308723024245
-0.023631120483563417,-0.5680291804747362,-0.4972118434176482,-0.5836883173350098,-0.3004915406424667
-0.31630597205832944,-0.4401697575963025,-0.5016871065044968,-0.5436369316888775,-0.3760214732123243
-0.3567076628671735,-0.6019149105526723,-0.4794363573396058,-0.7367279581701762,-0.29129394772700873
-0.5503912774200409,1.0,-0.4893929696964665,1.0,-0.31082103087354673
0.4289894876910893,-0.49896749536911866,1.0,-0.39045250889223565,0.36501724048990725
-0.07907686602638649,-0.48722067284867554,-0.48242178213887266,-0.5560068873100592,-0.2820044244265879
-0.5926703742292019,-0.5504379075680256,1.0,-0.7804223971091475,-0.30425904874583076
-0.3692326639728197,1.0,-0.4264932795408467,1.0,-0.28398015529326126
-0.32285274891382204,-0.5259941219523047,-0.443423683843875,-0.5946783434399256,-0.36795817496063443
-0.11192443088399895,-0.6018662129213973,1.0,-0.5808099189307834,1.0
0.4763178452905903,-0.5799661038380763,-0.49759323262463623,-0.47926821881745296,-0.2855021799111576
-0.2930875639885351,-0.4777656692399235,-0.49075976345022576,-0.6046209971221931,-0.33770025742583965
-0.06396312495667103,-0.625544740619792,1.0,-0.6190568760576382,1.0
0.42113433847476894,-0.6088535857618415,-0.4528694270495378,-0.4555429255756686,-0.3509494488792411
-0.3000247023811514,-0.5444774153278692,-0.5055586659946916,-0.6490555255590433,-0.3554073915680884
-0.35844890671228263,1.0,-0.4844138168853162,1.0,-0.3070121239884776
-0.3591372938832072,-0.5694883585647074,-0.49649772642109685,-0.7353021748978347,-0.35828103865064753
-0.02686175941214372,-0.45984358357671395,1.0,-0.48253658073974526,1.0
-0.043857366203969,-0.29757882467660907,-0.47941498763370816,-0.32512675979794553,-0.2727789355446908
-0.3037693041995158,-0.636140043590922,-0.4101482784966081,-0.7225946290185639,-0.3317781816022358
-0.024851254166446277,-0.5399129202884082,1.0,-0.5643768840027155,1.0
-0.08798721793015027,-0.3699280455829074,-0.40913946198879936,-0.36508325093145216,-0.3106716665780947
-0.3389862163143744,-0.4714772445576557,1.0,-0.6667730119450601,-0.10148946813824278
-0.29010501924674187,1.0,-0.42126303336946097,1.0,-0.38014778586946374
-0.33992680665794517,-0.5158690642084133,1.0,-0.5813922273200496,1.0
-0.2790241541393511,-0.5744168100679072,1.0,-0.741003554191749,0.808741842992986
0.3930872607102526,-0.49476509306719296,-0.4562453023691418,-0.33551058463573635,-0.34965573321235427
-0.3140864208759811,-0.5248818860261312,1.0,-0.612732954660397,1.0
-0.363881001171352,-0.6058843315205249,1.0,-0.7475840505983588,0.8259130364675824
0.4106952599230043,-0.5443379262159479,-0.43973349074247625,-0.37329345502515743,-0.36926660541725287
-0.0588590209535029,-0.49321853692391127,-0.43554602075710946,-0.5729247885427218,-0.35739284934181237
-0.5942125007312307,1.0,-0.4724329473915404,1.0,-0.36637695453903263
-0.5610372475813322,-0.5282293127545923,-0.44642279005227603,-0.6976600312899444,-0.3852008921483913
1.0,-0.6356545670436933,-0.4159815363997392,0.11116160038268309,-0.34665359584608657
1.0,-0.5458210131353081,-0.4886360847814576,0.32612286450468786,-0.33077872489568166
-0.5843599255195318,-0.48920216029608693,-0.46571251017400056,-0.6773585923616428,-0.3132555138263655
1.0,-0.6347854160758416,-0.43517327032315334,0.1215903160894454,-0.29836275468149176
1.0,-0.6191150916957416,-0.4682011958649197,0.25713973708423565,-0.3684200459553489
-0.06465530216571391,-0.46181144397857155,-0.41821385735613364,-0.4472098003003132,-0.36747994238023585
-0.5359345239894819,1.0,-0.43665649828927433,1.0,-0.36722979209349776
-0.3584427266294585,-0.533399207614835,1.0,-0.6570234440027448,1.0
-0.10222137847099236,-0.6117747639313077,-0.42366714578214937,-0.6597641723278326,-0.32402001672025005
-0.30723743396820385,-0.4877194514437396,-0.430855948937965,-0.6594701317274513,-0.35085225901472217
-0.29116025189847267,-0.5028746674176403,1.0,-0.6318501578337334,1.0
-0.06853392360047422,-0.5833660694652708,-0.42192141339777717,-0.5920578641122611,-0.34333486812232666
-0.27498001318046283,-0.4639387469267913,-0.44889068746155975,-0.6536718204191663,-0.34579964416760756
-0.2984132564566001,-0.547451450025781,-0.4691667845682484,-0.6897654542309032,-0.2921338173730207
-0.5806816081030541,1.0,1.0,1.0,-0.31140067815613
-0.07369057932166001,-0.5971884893308724,-0.4907774248207164,-0.6671631488831232,-0.3425101432034714
-0.2964073586100854,-0.5776043711411768,-0.4283754067045717,-0.6913354043238646,-0.32077305615129864
-0.3440658860751437,-0.5269497792073692,1.0,-0.6608979422232233,1.0
-0.07700927885220407,-0.6049972973663559,-0.48347339092043073,-0.6304453155989316,-0.30772430963151404
-0.34282593599820593,-0.5907939801871471,-0.431778996101891,-0.7582954329147237,-0.2848981959478208
-0.3452594109747972,-0.4602713549719908,1.0,-0.6529803042277657,1.0
-0.02402950354167399,-0.40710727744010566,-0.4284871742323077,-0.4660299581418612,-0.34037222927248806
-0.3153912776803625,1.0,-0.49348249087314283,1.0,-0.3129354155541766
-0.11043303093434495,-0.5754053999681661,1.0,-0.6022120453611601,1.0
-0.6036743013255798,-0.37937849468698925,-0.4862625840171501,-0.6436637410448764,-0.2887331798418838
-0.35967975907498134,-0.4736248007473448,-0.4673386619698017,-0.6696817426976549,-0.36335206308617957
-0.5564504738821066,1.0,-0.4641478947404131,1.0,-0.33397148172740093
-0.32265635431593337,-0.41196361194036896,-0.47827577547558975,-0.5192727072527001,-0.31798993955998633
-0.11213675119225534,-0.5080266504330958,-0.4339577340714368,-0.5311721432342984,-0.36319548680540825
0.22895153587871178,-0.6218510741586837,1.0,-0.5745386883991798,0.1370833958031577
-0.29970693200805676,-0.4022456849035367,-0.471298029400465,-0.5548110250739162,-0.3403132700445044
-0.020826899207600308,-0.5108119855458488,-0.4709765943357037,-0.570820210872415,-0.3215761947054946
0.18138629561599456,-0.5924201506219471,1.0,-0.5700727771846743,0.19736780374873375
-0.32201778894752364,-0.4551537635994085,-0.4427166368396902,-0.5561005016151802,-0.3137534969263434
-0.5608208761729914,1.0,-0.5061372488452718,1.0,-0.29255648049396876
-0.5611851405220096,-0.6030324830849451,1.0,-0.8100087056729838,-0.3186565127418884
-0.5995919583734511,-0.15545606015164948,-0.42839389918995857,-0.39907133902948116,-0.37425728067770286
-0.09914117425350083,-0.35250501226712594,-0.41740652984124255,-0.30924585207684335,-0.32155763381405633
-0.5358677181784249,-0.619553481044445,1.0,-0.7569795889018455,-0.36820939724245894
-0.551104712986344,-0.16275693974024055,-0.45780397809362655,-0.3797954056238026,-0.36002379925146843
-0.04906353284621838,-0.3288851867571593,-0.5022899024313462,-0.37897080777062786,-0.33954207768149786
-0.08350799060336991,-0.41884052774482355,-0.45130211938976705,-0.45230290445494964,-0.28326947665812013
-0.5991941779046244,1.0,-0.4593752065417232,1.0,-0.3426070761705441
-0.03412472623257061,-0.6037146887203043,-0.4793446502337185,-0.5894793479829193,-0.3342111218007659
-0.3079498941278915,-0.5577979374353823,1.0,-0.7503889392533248,-0.2302555142052669
-0.5328642139055203,-0.5273942002967917,-0.4963830793814613,-0.7096962174669983,-0.3571165084825902
-0.1142428734559015,-0.5974723219935162,-0.4459196779271869,-0.6153135783208745,-0.36315799374484337
-0.3359835856115486,-0.6215234042358638,1.0,-0.7026290716709338,-0.3078907758350544
-0.5691760190871817,-0.4545678149926752,-0.4576082929876097,-0.7143372816977699,-0.35420626891839274
-0.03857287450643308,-0.489343560384801,-0.48312069681784253,-0.49025604282696855,-0.309262766225634
-0.3430303982784101,1.0,-0.4966425549298563,1.0,-0.35689341718346324
-0.3277508093184871,-0.3859358571578986,-0.41231877610846657,-0.3962182615997192,-0.3418682815872288
-0.5593092438332041,-0.4800177948056047,-0.4228921506219392,-0.6743276162564944,-0.36548706345708154
0.1988992192201131,-0.5431570886434844,-0.45946116291096933,-0.4150744592288904,-0.36232815582359534
-0.33995277329019186,-0.3063251332946487,-0.41286176813712616,-0.4529923154874113,-0.34246917541100647
-0.5380780001554186,-0.5151753080549912,-0.43042749659447027,-0.7239493422831256,-0.33203489788336304
0.15860079382169176,-0.4582841601517802,-0.4929383030718416,-0.40589569103286427,-0.3223084213746494
0.18194018719692145,-0.5512516466002808,-0.49410326712228736,-0.4256236180575306,-0.302349426178607
-0.5850223951139149,1.0,-0.44885639903637714,1.0,-0.38285334895126094
-0.28596021497515306,-0.5203260324156184,1.0,-0.6279389019724454,1.0
-0.5346243676587302,-0.4545517346079627,-0.4553890329110478,-0.7391549306844397,-0.29952683518116335
0.19243044752141797,-0.600225494367528,1.0,-0.5702980727153524,1.0
-0.3041859959711564,-0.5420893846956868,1.0,-0.638094396574931,1.0
-0.6045794493006407,-0.5012909441410882,-0.488802807265897,-0.7384591905288154,-0.31029038980027657
0.18783936620651037,-0.6015767816963704,1.0,-0.5122143503385498,1.0
0.21850660144743778,-0.5865055023875161,-0.4130474014678649,-0.5423212658832619,-0.28666165480627215
-0.30597721989436566,1.0,-0.5045161356106725,1.0,-0.3218845239465385
-0.10343143483770068,-0.5519765275849788,-0.4293839865379522,-0.5753178872384568,-0.29356111061839973
0.42174032180751003,-0.5135722988417495,-0.4238240063714234,-0.3309431884038239,-0.3461747363599179
-0.11361995522739227,-0.446975659832272,1.0,-0.4819726686447364,0.36501595877787724
-0.029612875520654572,-0.5681838725316884,-0.4379411409412889,-0.6030286968962307,-0.28946791395731514
0.46570317294989455,-0.5145403342949726,-0.4150839893921048,-0.3669473610793138,-0.357984417762133
-0.02573140668629434,-0.41708303563793986,1.0,-0.41433236100483006,0.407991872585916
-0.029381898071396448,-0.46995380832184247,-0.5081159801975387,-0.5347468123239959,-0.33785095059690473
-0.2997383740257212,1.0,-0.4617427227216538,1.0,-0.29469580273471613
0.1872738408046156,-0.5625603239537705,1.0,-0.4892947020518028,0.641709134581102
-0.10598680522090512,-0.626263716262522,-0.445726519305686,-0.6220722715255814,-0.30772039658399875
-0.11516680740038315,-0.5386098559485528,-0.4659143264051435,-0.549937895726833,-0.3587019499883799
0.20367033983161736,-0.5817746078583387,1.0,-0.5056014578838717,0.6501684687897396
-0.0988557548416393,-0.6357982884008092,-0.4443093166242491,-0.5748057408163153,-0.33306875597963953
-0.08895777995387305,-0.48414948392601065,-0.47260492762019846,-0.5559348988197828,-0.33767088984063787
-0.03688484290516278,-0.5620869060355989,-0.49075738445508177,-0.6479024569062308,-0.3674735948256506
-0.5611503621498989,1.0,-0.46932246652261633,1.0,-0.3728849416673952
-0.3488759742391154,-0.520406658257294,-0.4967245578009514,-0.572700441525874,-0.31831246710858935
-0.08797442289550246,-0.5374541928623157,-0.46834440988029913,-0.6670386516698648,-0.28695225908512617
-0.5681490834491112,-0.3934776744349919,-0.45743769491331715,-0.6398719956469043,-0.3036038103445385
-0.2838466511823539,-0.48656123240043975,-0.48425819562870875,-0.6201720154082254,-0.3863043451718334
-0.018241516235995917,-0.5509099737322203,-0.42147195495708994,-0.6579212212726696,-0.37215001984347673
-0.5348400385045153,-0.39902304280329703,-0.4941118193644418,-0.6638284370719514,-0.3444953107355011
1.0,-0.45651025129266276,-0.4684760173856697,1.0,-0.29153044901711456
1.0,1.0,-0.4868399263387601,1.0,-0.3023720867212317
1.0,-0.5457450744537344,-0.41210567736262893,0.2196422008293193,-0.378049238020986
-0.6118267507311582,-0.5179295990929531,-0.4496556379930066,-0.6817845172642966,-0.3823278918536115
-0.07931992309703773,-0.5543442458736111,-0.4207511333424952,-0.599224411951899,-0.32407543182964926
-0.3663670966123417,1.0,-0.49157539030310293,1.0,-0.37075845333133334
-0.0637464829847105,-0.5223312941421954,-0.49310279065153795,-0.49043465967483496,-0.30096457024125195
-0.3318472948457931,-0.5442934837727613,-0.4336335907806283,-0.6515305559329104,-0.3399728229009364
-0.3339301317306107,-0.5368927940496729,-0.48747915619842236,-0.6999124590338981,-0.28655100847159587
-0.07292204143386577,-0.5016978934409188,-0.5045286518766264,-0.5544446591665354,-0.3300842588256255
-0.3278766249538311,-0.5278140351447226,-0.40989455656104423,-0.6209768542589199,-0.369212655409608
-0.3378321532968039,-0.5575575614378033,-0.46977899804092216,-0.758712542914484,-0.36647419912673607
-0.36414319241475357,-0.5038836309470329,1.0,-0.6507954093985963,1.0
-0.5272585914734349,1.0,-0.410844490580697,1.0,-0.2931807375223602
-0.5605738692541229,-0.47401624640916123,-0.5085048776666592,-0.7286720496517132,-0.29379858921227686
-0.08067796416582892,-0.4173511906747402,-0.5063840885304904,-0.48911166117380184,-0.279625541616947
-0.3401007414268311,-0.4978531248611322,-0.4576548393917499,-0.5935873118866055,-0.33580854963146917
-0.5770839087988923,-0.545815768651607,-0.5026180796105962,-0.7317257182014724,-0.34056246503134435
-0.024748695776921223,-0.41945037143388064,-0.5089753092370626,-0.41562761285674255,-0.33607055952846293
-0.32503402094101264,-0.5252362289100098,-0.49142861058904813,-0.6220219475501343,-0.3046720457940543
-0.03482645852809918,-0.5101531435455404,1.0,-0.48813165087522825,0.6763038291036126
-0.08524334887613183,1.0,-0.4699201916158188,1.0,-0.3750665385099897
-0.07938570864658163,-0.6114095304324456,-0.4439065256221034,-0.635958939505583,-0.324298701206242
-0.30514225401982864,-0.3930184677398979,1.0,-0.5018066839190571,1.0
-0.04695966702501368,-0.612910479298164,-0.40988776937627264,-0.5887664770153508,-0.37691186754069905
-0.041177823598275945,-0.6293566553129941,-0.4166564780811473,-0.6552984468470512,-0.37438982180489483
-0.2748488230290842,-0.3957789033119862,1.0,-0.5489071374739835,1.0
-0.08100280668759412,-0.559569472186799,-0.4725600494342815,-0.616984856023787,-0.34535075623314887
-0.11177325076905384,-0.4266658624077049,1.0,-0.4712675583107161,1.0
-0.5902741708641559,1.0,-0.4614029545681574,1.0,-0.31571980720349335
0.1935004417163081,-0.4915765818314281,-0.44670820789665483,-0.3929250672351063,-0.28521164279543165
-0.3081053524329277,-0.5914374041756902,-0.40959520441194,-0.738356705329835,-0.36389590255768467
-0.05119279593026277,-0.6068036753020092,-0.41683400825423345,-0.5925253032393696,-0.31415774495848003
0.14838318097763073,-0.5175753261708529,-0.4495252743197072,-0.39945965522508364,-0.30050802508199415
-0.3646792742257869,-0.6184821073303972,-0.4091215974046575,-0.7166791315018185,-0.33652639045891974
-0.07066601120931407,-0.6211194818565262,-0.4132117304551548,-0.6466038230363876,-0.30569528611813385
-0.2859391510716691,-0.5769080714983825,-0.4498817400293508,-0.7470430654415738,-0.28324477984128
1.0,1.0,-0.4440971824559088,1.0,-0.32553858350115433
1.0,-0.6196655491937403,-0.4498244992638785,0.421556389818562,-0.31397152494189473
-0.3310486085638094,-0.49291544462251535,1.0,-0.5930887329473329,1.0
-0.11016697866251535,-0.5218554205968295,-0.42659058215183177,-0.5509588976966958,-0.3266100295983722
1.0,-0.5913600426902058,-0.486151420258709,0.48745639999739016,-0.32245346099600003
-0.35954254361153687,-0.49468609238412203,1.0,-0.6102327732367886,1.0
-0.06968740021123987,-0.5362791846435464,-0.4569161308519279,-0.5168479601687443,-0.2852646664401457
-0.058418339988916976,-0.5677463558579638,-0.4332304465785008,-0.6295081387194428,-0.2895706120417547
-0.5386156144102303,1.0,-0.4723032491542294,1.0,-0.3647888163997967
0.1999181384261979,-0.6257528594308996,-0.49288318041587714,-0.5000002387732904,-0.31662864231154164
-0.3519601029521438,-0.4935948200234965,-0.500785839971527,-0.6362727073531773,-0.38024938326733404
-0.08076406043502968,-0.5343652652442161,-0.4229568702918026,-0.48701397206280816,-0.3340752042073543
0.17715865897032085,-0.5500133147375175,-0.4413023151934277,-0.5004308487407918,-0.3630245482661043
-0.36499578040561903,-0.5173217156045624,-0.4517628723607163,-0.5887712277421775,-0.3510346835623697
-0.038517510806550775,-0.5136468727133126,-0.49656940739067734,-0.4832630073657408,-0.3093098433801523
-0.36488544593236877,-0.5749817266032883,1.0,-0.6983187116306953,0.3260672485603296
-0.6168241624105604,1.0,-0.415276676372348,1.0,-0.34132849375605057
-0.318701759150157,-0.5506461412722947,1.0,-0.5732079213362191,1.0
-0.5297076373682046,-0.610604762477691,1.0,-0.8256063084303065,-0.3639536747816657
-0.07616826392101658,-0.5209581986167972,-0.4471247058145939,-0.5733000837403309,-0.3666389134057664
-0.33059695271610345,-0.5085277604493058,1.0,-0.6506010008051617,1.0
-0.564836418560852,-0.5615166333033538,1.0,-0.8511197549857744,-0.2874825347423078
-0.07944685601911283,-0.5513666478460089,-0.4732069935677769,-0.5466921545862163,-0.2962835888586983
-0.10600899247298123,-0.5484948825546256,1.0,-0.48918863940556945,1.0
-0.5814534505979955,1.0,-0.4107981810115551,1.0,-0.30305511964011606
-0.2733881426335206,-0.6309456254587384,-0.49151529284843243,-0.7072052826552366,-0.3089714702601325
-0.07324875495737172,-0.5240777644872066,-0.4104618508240103,-0.5313627338222926,-0.28992063234041954
-0.5372162094063019,-0.5135995286941686,-0.4807712588811434,-0.6923203452242219,-0.3312492183958794
-0.3560292793980968,-0.5500658701130393,-0.47875332921281605,-0.740994181747915,-0.3597876598239135
-0.03622705995036406,-0.4682792640688586,-0.41416953431110604,-0.4835032974878565,-0.28350966756674223
-0.61385395288386,-0.49825501798088134,-0.48237201039137395,-0.6732813631479232,-0.3757748503249472
-0.591819086361877,-0.5336723690234544,-0.5019706800553805,-0.689366282273181,-0.3805796986092345
-0.3280875182728933,1.0,1.0,1.0,1.0
0.18551314449542333,-0.6023199182201506,-0.46745082967072793,-0.5495808677666858,-0.3674698805289134
-0.022767530822199913,-0.4390864325023846,-0.45849919207151574,-0.4688814087695857,-0.32103744527330047
1.0,-0.5089715870676683,-0.4273461673494404,1.0,-0.35071241383083085
0.13765566678691618,-0.5532185095762422,-0.4735094925560972,-0.48547065936651146,-0.33466205032484475
-0.05902571192197787,-0.39424091007286044,-0.48884771930482324,-0.47975531974633767,-0.3022573554503589
1.0,-0.4936768463190941,-0.435561186214645,1.0,-0.3185768583826126
-0.36315277993688533,-0.583746331625188,-0.49647627264619837,-0.7573774078770019,-0.3449618911412306
-0.3102073274865614,1.0,-0.49461480064731095,1.0,-0.33777865330924345
-0.37066699500122785,-0.5903616791132903,1.0,-0.6675601738178552,1.0
-0.10459999604957235,-0.4488199163586716,1.0,-0.44821074904481395,1.0
1.0,-0.5430822966057145,-0.4436848055101156,1.0,-0.31159396858752897
-0.3397021346786405,-0.5688707883848887,1.0,-0.6631715635767385,1.0
-0.11033055062226327,-0.41696266895218176,1.0,-0.3960626297306159,1.0
1.0,-0.5345420595623843,-0.5059732952486972,1.0,-0.33078260344792254
-0.30546241149839976,-0.4974312014324158,-0.4927321250515918,-0.6146652770828525,-0.32379640324972947
-0.5843784042342439,1.0,-0.44932801221476865,1.0,-0.32113595941792067
-0.6173022373514337,-0.4470685780900096,1.0,-0.620960226147917,-0.3553141375769182
-0.2762409003038531,-0.38136096943907805,-0.4753090572545892,-0.5278803068030911,-0.3768059758154701
-0.07873489369260632,-0.43446933261893284,-0.44843913944310426,-0.4360550245681093,-0.2921159486680963
-0.6197392844376141,-0.39105958395724605,1.0,-0.5927237394162801,-0.2911124830296116
-0.3383223363049688,-0.44733162669937127,-0.4786971227369382,-0.49889288441815766,-0.32355195064305536
-0.023747465806857604,-0.38296700242640136,-0.4108882850538903,-0.3927897291500575,-0.3326078802338419
-0.10803659987687379,-0.5942999434410223,-0.4177493734407727,-0.5887223980334542,-0.2883454429855799
-0.6102947462665838,1.0,-0.4381266638323763,1.0,-0.29539011442603547
-0.3416239162108745,-0.45953733225376886,-0.43497903350944167,-0.61854527827998,-0.31419819153359746
-0.3064368123193132,-0.6052050017805176,-0.4963421392921177,-0.6711707412378352,-0.3165522999528848
0.17570695732770947,-0.610484805767173,-0.506801971442964,-0.5119886524205992,-0.3132387205512611
-0.34143796036206014,-0.46237139482462286,-0.4907040043594724,-0.6248991820813444,-0.38353355084335417
-0.2811297785472877,-0.597533565663182,-0.49146211119277483,-0.7051122935914335,-0.30590574438365886
0.18824961440174787,-0.6268890176353294,-0.48265212523943174,-0.4896345961797267,-0.3814123252761318
-0.04127184093831465,-0.5881066503305012,-0.4522123316512262,-0.6398413445270558,-0.302695907334028
